"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder"
Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009
"0617580","Horicon Elementary School District, California","ACSSF","ca","950","00","0043434",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17580",,,,,,,,,"95000US0617580","Horicon Elementary School District",,,,721,439,394,45,11,34,282,101,181
"0617620","Hornbrook Elementary School District, California","ACSSF","ca","950","00","0043435",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17620",,,,,,,,,"95000US0617620","Hornbrook Elementary School District",,,,342,212,148,64,24,40,130,83,47
"0617640","Hot Springs Elementary School District, California","ACSSF","ca","950","00","0043436",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17640",,,,,,,,,"95000US0617640","Hot Springs Elementary School District",,,,128,85,67,18,11,7,43,24,19
"0617760","Howell Mountain Elementary School District, California","ACSSF","ca","950","00","0043437",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17760",,,,,,,,,"95000US0617760","Howell Mountain Elementary School District",,,,1017,652,580,72,6,66,365,280,85
"0617850","Hueneme Elementary School District, California","ACSSF","ca","950","00","0043438",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17850",,,,,,,,,"95000US0617850","Hueneme Elementary School District",,,,13631,11163,7034,4129,1549,2580,2468,1258,1210
"0617880","Hughes-Elizabeth Lakes Union Elementary School District, California","ACSSF","ca","950","00","0043439",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17880",,,,,,,,,"95000US0617880","Hughes-Elizabeth Lakes Union Elementary School District",,,,1360,917,710,207,124,83,443,306,137
"0618030","Huntington Beach City Elementary School District, California","ACSSF","ca","950","00","0043440",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18030",,,,,,,,,"95000US0618030","Huntington Beach City Elementary School District",,,,34030,20504,15949,4555,1556,2999,13526,6450,7076
"0618120","Hydesville Elementary School District, California","ACSSF","ca","950","00","0043441",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18120",,,,,,,,,"95000US0618120","Hydesville Elementary School District",,,,506,324,270,54,25,29,182,110,72
"0618160","Igo, Ono, Platina Union Elementary School District, California","ACSSF","ca","950","00","0043442",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18160",,,,,,,,,"95000US0618160","Igo",,,,418,273,236,37,4,33,145,75,70
"0618240","Indian Diggings Elementary School District, California","ACSSF","ca","950","00","0043443",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18240",,,,,,,,,"95000US0618240","Indian Diggings Elementary School District",,,,31,24,21,3,1,2,7,1,6
"0618270","Indian Springs Elementary School District, California","ACSSF","ca","950","00","0043444",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18270",,,,,,,,,"95000US0618270","Indian Springs Elementary School District",,,,87,48,28,20,9,11,39,28,11
"0618510","Island Union Elementary School District, California","ACSSF","ca","950","00","0043445",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18510",,,,,,,,,"95000US0618510","Island Union Elementary School District",,,,499,407,318,89,30,59,92,53,39
"0618660","Jacoby Creek Elementary School District, California","ACSSF","ca","950","00","0043446",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18660",,,,,,,,,"95000US0618660","Jacoby Creek Elementary School District",,,,1249,776,617,159,47,112,473,275,198
"0618690","Jamestown Elementary School District, California","ACSSF","ca","950","00","0043447",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18690",,,,,,,,,"95000US0618690","Jamestown Elementary School District",,,,2686,1281,955,326,87,239,1405,694,711
"0618730","Jamul-Dulzura Union Elementary School District, California","ACSSF","ca","950","00","0043448",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18730",,,,,,,,,"95000US0618730","Jamul-Dulzura Union Elementary School District",,,,2878,2310,2062,248,107,141,568,192,376
"0618780","Janesville Union Elementary School District, California","ACSSF","ca","950","00","0043449",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18780",,,,,,,,,"95000US0618780","Janesville Union Elementary School District",,,,1429,1185,1000,185,40,145,244,150,94
"0618810","Jefferson Elementary School District (San Benito County), California","ACSSF","ca","950","00","0043450",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18810",,,,,,,,,"95000US0618810","Jefferson Elementary School District (San Benito County)",,,,92,45,45,0,0,0,47,34,13
"0618840","Jefferson Elementary School District (San Joaquin County), California","ACSSF","ca","950","00","0043451",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18840",,,,,,,,,"95000US0618840","Jefferson Elementary School District (San Joaquin County)",,,,4532,3966,3306,660,158,502,566,286,280
"0618870","Jefferson Elementary School District (San Mateo County), California","ACSSF","ca","950","00","0043452",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18870",,,,,,,,,"95000US0618870","Jefferson Elementary School District (San Mateo County)",,,,26868,19561,13512,6049,2088,3961,7307,3439,3868
"0619050","Johnstonville Elementary School District, California","ACSSF","ca","950","00","0043453",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19050",,,,,,,,,"95000US0619050","Johnstonville Elementary School District",,,,463,369,297,72,8,64,94,48,46
"0619140","Julian Union Elementary School District, California","ACSSF","ca","950","00","0043454",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19140",,,,,,,,,"95000US0619140","Julian Union Elementary School District",,,,1419,799,643,156,62,94,620,293,327
"0619170","Junction City Elementary School District, California","ACSSF","ca","950","00","0043455",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19170",,,,,,,,,"95000US0619170","Junction City Elementary School District",,,,401,254,235,19,4,15,147,110,37
"0619200","Junction Elementary School District (Shasta County), California","ACSSF","ca","950","00","0043456",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19200",,,,,,,,,"95000US0619200","Junction Elementary School District (Shasta County)",,,,1502,1196,1112,84,8,76,306,161,145
"0619230","Junction Elementary School District (Siskiyou County), California","ACSSF","ca","950","00","0043457",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19230",,,,,,,,,"95000US0619230","Junction Elementary School District (Siskiyou County)",,,,46,25,21,4,0,4,21,13,8
"0619380","Kentfield Elementary School District, California","ACSSF","ca","950","00","0043458",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19380",,,,,,,,,"95000US0619380","Kentfield Elementary School District",,,,5571,3546,2888,658,214,444,2025,517,1508
"0619410","Kenwood Elementary School District, California","ACSSF","ca","950","00","0043459",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19410",,,,,,,,,"95000US0619410","Kenwood Elementary School District",,,,2161,1019,951,68,15,53,1142,352,790
"0619440","Keppel Union Elementary School District, California","ACSSF","ca","950","00","0043460",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19440",,,,,,,,,"95000US0619440","Keppel Union Elementary School District",,,,5834,4718,3484,1234,534,700,1116,615,501
"0619590","Kernville Union Elementary School District, California","ACSSF","ca","950","00","0043461",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19590",,,,,,,,,"95000US0619590","Kernville Union Elementary School District",,,,4828,2910,1963,947,173,774,1918,872,1046
"0619620","Keyes Union Elementary School District, California","ACSSF","ca","950","00","0043462",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19620",,,,,,,,,"95000US0619620","Keyes Union Elementary School District",,,,1708,1460,1210,250,47,203,248,121,127
"0619680","King City Union Elementary School District, California","ACSSF","ca","950","00","0043463",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19680",,,,,,,,,"95000US0619680","King City Union Elementary School District",,,,4372,3695,2431,1264,617,647,677,360,317
"0619740","Kings River Union Elementary School District, California","ACSSF","ca","950","00","0043464",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19740",,,,,,,,,"95000US0619740","Kings River Union Elementary School District",,,,720,604,364,240,68,172,116,82,34
"0619770","Kings River-Hardwick Union Elementary School District, California","ACSSF","ca","950","00","0043465",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19770",,,,,,,,,"95000US0619770","Kings River-Hardwick Union Elementary School District",,,,895,755,631,124,64,60,140,49,91
"0619800","Kingsburg Elementary Charter School District, California","ACSSF","ca","950","00","0043466",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19800",,,,,,,,,"95000US0619800","Kingsburg Elementary Charter School District",,,,5002,3806,2793,1013,290,723,1196,410,786
"0619860","Kirkwood Elementary School District, California","ACSSF","ca","950","00","0043467",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19860",,,,,,,,,"95000US0619860","Kirkwood Elementary School District",,,,143,117,98,19,12,7,26,13,13
"0619890","Kit Carson Union Elementary School District, California","ACSSF","ca","950","00","0043468",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19890",,,,,,,,,"95000US0619890","Kit Carson Union Elementary School District",,,,703,552,479,73,27,46,151,94,57
"0619920","Klamath River Union Elementary School District, California","ACSSF","ca","950","00","0043469",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19920",,,,,,,,,"95000US0619920","Klamath River Union Elementary School District",,,,232,101,95,6,4,2,131,79,52
"0619980","Kneeland Elementary School District, California","ACSSF","ca","950","00","0043470",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19980",,,,,,,,,"95000US0619980","Kneeland Elementary School District",,,,125,80,75,5,0,5,45,21,24
"0620010","Knights Ferry Elementary School District, California","ACSSF","ca","950","00","0043471",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20010",,,,,,,,,"95000US0620010","Knights Ferry Elementary School District",,,,219,146,132,14,0,14,73,29,44
"0620040","Knightsen Elementary School District, California","ACSSF","ca","950","00","0043472",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20040",,,,,,,,,"95000US0620040","Knightsen Elementary School District",,,,1152,886,740,146,44,102,266,181,85
"0620190","La Habra City Elementary School District, California","ACSSF","ca","950","00","0043473",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20190",,,,,,,,,"95000US0620190","La Habra City Elementary School District",,,,16002,12454,8979,3475,1284,2191,3548,1215,2333
"0620250","La Mesa-Spring Valley School District, California","ACSSF","ca","950","00","0043474",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20250",,,,,,,,,"95000US0620250","La Mesa-Spring Valley School District",,,,49633,33250,23196,10054,3050,7004,16383,7114,9269
"0620310","Lafayette Elementary School District, California","ACSSF","ca","950","00","0043475",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20310",,,,,,,,,"95000US0620310","Lafayette Elementary School District",,,,10097,7778,6902,876,377,499,2319,902,1417
"0620430","Laguna Joint Elementary School District, California","ACSSF","ca","950","00","0043476",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20430",,,,,,,,,"95000US0620430","Laguna Joint Elementary School District",,,,185,97,59,38,32,6,88,59,29
"0620460","Pacifica School District, California","ACSSF","ca","950","00","0043477",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20460",,,,,,,,,"95000US0620460","Pacifica School District",,,,13718,9807,7680,2127,762,1365,3911,1936,1975
"0620490","Lagunita Elementary School District, California","ACSSF","ca","950","00","0043478",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20490",,,,,,,,,"95000US0620490","Lagunita Elementary School District",,,,36,26,23,3,1,2,10,1,9
"0620520","Lagunitas Elementary School District, California","ACSSF","ca","950","00","0043479",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20520",,,,,,,,,"95000US0620520","Lagunitas Elementary School District",,,,1553,830,647,183,102,81,723,378,345
"0620610","Lake Elementary School District, California","ACSSF","ca","950","00","0043480",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20610",,,,,,,,,"95000US0620610","Lake Elementary School District",,,,194,147,105,42,24,18,47,18,29
"0620700","Lakeside Joint Elementary School District, California","ACSSF","ca","950","00","0043481",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20700",,,,,,,,,"95000US0620700","Lakeside Joint Elementary School District",,,,679,537,474,63,25,38,142,107,35
"0620730","Lakeside Union School District, California","ACSSF","ca","950","00","0043482",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20730",,,,,,,,,"95000US0620730","Lakeside Union School District",,,,3196,2747,2015,732,245,487,449,312,137
"0620760","Lakeside Union Elementary School District (Kings County), California","ACSSF","ca","950","00","0043483",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20760",,,,,,,,,"95000US0620760","Lakeside Union Elementary School District (Kings County)",,,,673,490,297,193,87,106,183,59,124
"0620790","Lakeside Union Elementary School District (San Diego County), California","ACSSF","ca","950","00","0043484",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20790",,,,,,,,,"95000US0620790","Lakeside Union Elementary School District (San Diego County)",,,,15305,10972,8151,2821,847,1974,4333,1965,2368
"0620850","Lamont Elementary School District, California","ACSSF","ca","950","00","0043485",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20850",,,,,,,,,"95000US0620850","Lamont Elementary School District",,,,3703,3280,2140,1140,331,809,423,276,147
"0620880","Lancaster Elementary School District, California","ACSSF","ca","950","00","0043486",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20880",,,,,,,,,"95000US0620880","Lancaster Elementary School District",,,,40254,28495,17847,10648,2744,7904,11759,5542,6217
"0620910","Larkspur Elementary School District, California","ACSSF","ca","950","00","0043487",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20910",,,,,,,,,"95000US0620910","Larkspur Elementary School District",,,,5888,3763,2943,820,159,661,2125,789,1336
"0621090","Lassen View Union Elementary School District, California","ACSSF","ca","950","00","0043488",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21090",,,,,,,,,"95000US0621090","Lassen View Union Elementary School District",,,,1207,846,691,155,67,88,361,159,202
"0621180","Latrobe Elementary School District, California","ACSSF","ca","950","00","0043489",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21180",,,,,,,,,"95000US0621180","Latrobe Elementary School District",,,,1569,1204,1184,20,0,20,365,94,271
"0621210","Lawndale Elementary School District, California","ACSSF","ca","950","00","0043490",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21210",,,,,,,,,"95000US0621210","Lawndale Elementary School District",,,,14280,10607,6986,3621,1388,2233,3673,2135,1538
"0621240","Le Grand Union Elementary School District, California","ACSSF","ca","950","00","0043491",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21240",,,,,,,,,"95000US0621240","Le Grand Union Elementary School District",,,,625,483,318,165,69,96,142,71,71
"0621330","Lemon Grove Elementary School District, California","ACSSF","ca","950","00","0043492",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21330",,,,,,,,,"95000US0621330","Lemon Grove Elementary School District",,,,12122,8566,5866,2700,619,2081,3556,1966,1590
"0621360","Lemoore Union Elementary School District, California","ACSSF","ca","950","00","0043493",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21360",,,,,,,,,"95000US0621360","Lemoore Union Elementary School District",,,,9602,7085,4730,2355,853,1502,2517,1512,1005
"0621420","Lennox Elementary School District, California","ACSSF","ca","950","00","0043494",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21420",,,,,,,,,"95000US0621420","Lennox Elementary School District",,,,7025,5589,3588,2001,671,1330,1436,812,624
"0621450","Richland Union School District, California","ACSSF","ca","950","00","0043495",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21450",,,,,,,,,"95000US0621450","Richland Union School District",,,,5190,4412,3193,1219,446,773,778,327,451
"0621480","Lewiston Elementary School District, California","ACSSF","ca","950","00","0043496",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21480",,,,,,,,,"95000US0621480","Lewiston Elementary School District",,,,692,485,329,156,48,108,207,104,103
"0621540","Liberty Elementary School District (Sonoma County), California","ACSSF","ca","950","00","0043497",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21540",,,,,,,,,"95000US0621540","Liberty Elementary School District (Sonoma County)",,,,791,621,525,96,41,55,170,57,113
"0621570","Liberty Elementary School District (Tulare County), California","ACSSF","ca","950","00","0043498",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21570",,,,,,,,,"95000US0621570","Liberty Elementary School District (Tulare County)",,,,865,538,429,109,33,76,327,155,172
"0621660","Lincoln Elementary School District, California","ACSSF","ca","950","00","0043499",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21660",,,,,,,,,"95000US0621660","Lincoln Elementary School District",,,,66,41,39,2,2,0,25,14,11
"0621900","Linns Valley-Poso Flat Union School District, California","ACSSF","ca","950","00","0043500",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21900",,,,,,,,,"95000US0621900","Linns Valley-Poso Flat Union School District",,,,186,101,90,11,8,3,85,59,26
"0621930","Little Lake City Elementary School District, California","ACSSF","ca","950","00","0043501",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21930",,,,,,,,,"95000US0621930","Little Lake City Elementary School District",,,,9875,7982,5566,2416,734,1682,1893,859,1034
"0621960","Little Shasta Elementary School District, California","ACSSF","ca","950","00","0043502",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21960",,,,,,,,,"95000US0621960","Little Shasta Elementary School District",,,,130,96,85,11,1,10,34,10,24
"0621990","Live Oak Elementary School District, California","ACSSF","ca","950","00","0043503",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21990",,,,,,,,,"95000US0621990","Live Oak Elementary School District",,,,9211,5205,3850,1355,397,958,4006,2032,1974
"0622170","Livingston Union School District, California","ACSSF","ca","950","00","0043504",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22170",,,,,,,,,"95000US0622170","Livingston Union School District",,,,4192,3516,2160,1356,493,863,676,292,384
"0622320","Loleta Union Elementary School District, California","ACSSF","ca","950","00","0043505",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22320",,,,,,,,,"95000US0622320","Loleta Union Elementary School District",,,,493,263,193,70,18,52,230,105,125
"0622350","Loma Prieta Joint Union Elementary School District, California","ACSSF","ca","950","00","0043506",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22350",,,,,,,,,"95000US0622350","Loma Prieta Joint Union Elementary School District",,,,1784,1255,1094,161,60,101,529,186,343
"0622380","Las Lomitas Elementary School District, California","ACSSF","ca","950","00","0043507",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22380",,,,,,,,,"95000US0622380","Las Lomitas Elementary School District",,,,3976,2891,2512,379,93,286,1085,469,616
"0622560","Loomis Union Elementary School District, California","ACSSF","ca","950","00","0043508",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22560",,,,,,,,,"95000US0622560","Loomis Union Elementary School District",,,,9053,6667,5841,826,450,376,2386,1010,1376
"0622650","Los Altos Elementary School District, California","ACSSF","ca","950","00","0043509",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22650",,,,,,,,,"95000US0622650","Los Altos Elementary School District",,,,16179,12120,10784,1336,348,988,4059,2190,1869
"0622830","Los Gatos Union Elementary School District, California","ACSSF","ca","950","00","0043510",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22830",,,,,,,,,"95000US0622830","Los Gatos Union Elementary School District",,,,11196,8232,7321,911,284,627,2964,1174,1790
"0622890","Los Nietos Elementary School District, California","ACSSF","ca","950","00","0043511",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22890",,,,,,,,,"95000US0622890","Los Nietos Elementary School District",,,,3910,3023,1704,1319,358,961,887,412,475
"0622920","Los Olivos Elementary School District, California","ACSSF","ca","950","00","0043512",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22920",,,,,,,,,"95000US0622920","Los Olivos Elementary School District",,,,493,385,339,46,9,37,108,18,90
"0622950","Lost Hills Union Elementary School District, California","ACSSF","ca","950","00","0043513",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22950",,,,,,,,,"95000US0622950","Lost Hills Union Elementary School District",,,,526,384,286,98,38,60,142,116,26
"0623010","Lowell Joint Elementary School District, California","ACSSF","ca","950","00","0043514",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23010",,,,,,,,,"95000US0623010","Lowell Joint Elementary School District",,,,11407,8443,6728,1715,738,977,2964,1568,1396
"0623040","Lucerne Elementary School District, California","ACSSF","ca","950","00","0043515",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23040",,,,,,,,,"95000US0623040","Lucerne Elementary School District",,,,1417,724,495,229,77,152,693,338,355
"0623130","Luther Burbank Elementary School District, California","ACSSF","ca","950","00","0043516",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23130",,,,,,,,,"95000US0623130","Luther Burbank Elementary School District",,,,1464,835,593,242,149,93,629,331,298
"0623430","Magnolia Elementary School District, California","ACSSF","ca","950","00","0043517",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23430",,,,,,,,,"95000US0623430","Magnolia Elementary School District",,,,18265,13652,8954,4698,1470,3228,4613,2032,2581
"0623460","Magnolia Union Elementary School District, California","ACSSF","ca","950","00","0043518",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23460",,,,,,,,,"95000US0623460","Magnolia Union Elementary School District",,,,49,34,34,0,0,0,15,4,11
"0623550","Manchester Union Elementary School District, California","ACSSF","ca","950","00","0043519",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23550",,,,,,,,,"95000US0623550","Manchester Union Elementary School District",,,,330,196,149,47,9,38,134,45,89
"0623700","Manzanita Elementary School District, California","ACSSF","ca","950","00","0043520",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23700",,,,,,,,,"95000US0623700","Manzanita Elementary School District",,,,424,347,238,109,27,82,77,47,30
"0623730","Maple Creek Elementary School District, California","ACSSF","ca","950","00","0043521",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23730",,,,,,,,,"95000US0623730","Maple Creek Elementary School District",,,,4,3,3,0,0,0,1,0,1
"0623760","Maple Elementary School District, California","ACSSF","ca","950","00","0043522",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23760",,,,,,,,,"95000US0623760","Maple Elementary School District",,,,167,146,97,49,36,13,21,13,8
"0623800","Marcum-Illinois Union Elementary School District, California","ACSSF","ca","950","00","0043523",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23800",,,,,,,,,"95000US0623800","Marcum-Illinois Union Elementary School District",,,,365,221,151,70,43,27,144,93,51
"0623970","Mark Twain Union Elementary School District, California","ACSSF","ca","950","00","0043524",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23970",,,,,,,,,"95000US0623970","Mark Twain Union Elementary School District",,,,3888,2893,2389,504,72,432,995,558,437
"0624000","Mark West Union Elementary School District, California","ACSSF","ca","950","00","0043525",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24000",,,,,,,,,"95000US0624000","Mark West Union Elementary School District",,,,4478,2767,2075,692,379,313,1711,716,995
"0624180","McCabe Union Elementary School District, California","ACSSF","ca","950","00","0043526",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24180",,,,,,,,,"95000US0624180","McCabe Union Elementary School District",,,,1750,1582,1233,349,37,312,168,93,75
"0624210","McCloud Union Elementary School District, California","ACSSF","ca","950","00","0043527",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24210",,,,,,,,,"95000US0624210","McCloud Union Elementary School District",,,,495,258,221,37,14,23,237,111,126
"0624300","McKinleyville Union Elementary School District, California","ACSSF","ca","950","00","0043528",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24300",,,,,,,,,"95000US0624300","McKinleyville Union Elementary School District",,,,6488,3505,2695,810,152,658,2983,1423,1560
"0624330","McKittrick Elementary School District, California","ACSSF","ca","950","00","0043529",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24330",,,,,,,,,"95000US0624330","McKittrick Elementary School District",,,,66,51,36,15,0,15,15,9,6
