FIPS,state,state_fips,county,tract,geoid,area_name,area_land,total_pop,housing_units,owner_occupied_housing_units,persons_no_health_insurance,families,families_income_below_poverty_level,median_household_income,nh_white_alone,nh_black_or_african_american_alone,nh_american_indian_and_alaska_native_alone,nh_asian_alone,nh_native_hawaiian_and_other_pacific_islander_alone,nh_other,nh_two_or_more,hispanic_or_latino,households_receiving_assistance,households,pct_owner_occupied,pct_no_health_insurance,pct_families_income_below_poverty_level,pct_households_receiving_assistance,pct_nh_white_alone,pct_nh_black_or_african_american_alone,pct_nh_american_indian_and_alaska_native_alone,pct_nh_asian_alone,pct_nh_native_hawaiian_and_other_pacific_islander_alone,pct_nh_other,pct_nh_two_or_more,pct_hispanic_or_latino
06071003607,ca,06,071,003607,14000US06071003607,Census Tract 36.07,0.705575083745562,5342,1539,873,430,1080,146,59542,308,377,0,193,0,0,47,4417,1406,1456,0.5672514619883041,0.08049419692998877,0.13518518518518519,0.9656593406593407,0.05765630849868963,0.07057281916885062,0.0,0.03612879071508798,0.0,0.0,0.008798202920254586,0.8268438786971172
06071003609,ca,06,071,003609,14000US06071003609,Census Tract 36.09,0.844026304368978,4539,1325,819,914,997,170,54719,334,177,0,111,0,2,75,3840,1167,1299,0.6181132075471698,0.20136593963428068,0.17051153460381144,0.8983833718244804,0.07358448997576558,0.038995373430270985,0.0,0.024454725710508923,0.0,0.0004406256884776382,0.016523463317911435,0.8460013218770654
06071003611,ca,06,071,003611,14000US06071003611,Census Tract 36.11,0.248644395263607,5216,1548,855,315,1321,224,57083,494,239,0,268,0,125,41,4049,1416,1472,0.5523255813953488,0.060391104294478526,0.16956850870552612,0.9619565217391305,0.09470858895705521,0.04582055214723926,0.0,0.05138036809815951,0.0,0.02396472392638037,0.00786042944785276,0.7762653374233128
06071003612,ca,06,071,003612,14000US06071003612,Census Tract 36.12,1.13155736628896,5152,1482,1032,561,1227,198,62597,797,245,0,207,19,267,221,3396,1351,1354,0.6963562753036437,0.10888975155279502,0.16136919315403422,0.9977843426883308,0.1546972049689441,0.04755434782608696,0.0,0.04017857142857143,0.003687888198757764,0.05182453416149068,0.042895962732919256,0.6591614906832298
06071003700,ca,06,071,003700,14000US06071003700,Census Tract 37,0.499520074996486,3747,1216,257,522,810,130,38657,104,342,0,56,0,0,132,3113,1280,1183,0.21134868421052633,0.13931144915932747,0.16049382716049382,1.0819949281487744,0.02775553776354417,0.09127301841473179,0.0,0.014945289564985321,0.0,0.0,0.03522818254603683,0.8307979717107019
06071003801,ca,06,071,003801,14000US06071003801,Census Tract 38.01,0.729172490374473,5309,1290,760,543,1007,106,80980,224,1326,16,77,0,0,21,3645,1452,1217,0.5891472868217055,0.10227914861555848,0.10526315789473684,1.1930977814297452,0.04219250329628932,0.24976455076285553,0.0030137502354492373,0.014503673008099453,0.0,0.0,0.003955547184027124,0.6865699755132794
06071003803,ca,06,071,003803,14000US06071003803,Census Tract 38.03,0.635523407830461,5343,1236,920,817,982,200,61615,453,422,0,18,4,0,88,4358,1602,1197,0.7443365695792881,0.15291034999064196,0.20366598778004075,1.3383458646616542,0.08478382930937675,0.07898184540520307,0.0,0.003368893879842785,0.0007486430844095078,0.0,0.01647014785700917,0.8156466404641587
06071003804,ca,06,071,003804,14000US06071003804,Census Tract 38.04,1.27328118894759,5612,1214,929,600,986,69,89432,305,951,0,115,0,9,79,4153,1545,1140,0.7652388797364086,0.10691375623663578,0.06997971602434078,1.355263157894737,0.05434782608695652,0.16945830363506773,0.0,0.020491803278688523,0.0,0.0016037063435495368,0.014076977904490378,0.7400213827512473
06071003900,ca,06,071,003900,14000US06071003900,Census Tract 39,0.606959568924644,5670,1609,1156,653,1254,105,68594,220,284,0,0,0,16,12,5138,1578,1507,0.7184586699813549,0.11516754850088183,0.08373205741626795,1.0471134704711347,0.03880070546737213,0.05008818342151675,0.0,0.0,0.0,0.0028218694885361554,0.0021164021164021165,0.9061728395061729
06071004001,ca,06,071,004001,14000US06071004001,Census Tract 40.01,1.25819694917505,4151,1152,764,369,953,132,64464,501,109,8,16,2,0,54,3461,903,1092,0.6631944444444444,0.08889424235124066,0.1385099685204617,0.8269230769230769,0.12069380872079018,0.026258732835461335,0.001927246446639364,0.003854492893278728,0.000481811611659841,0.0,0.013008913514815708,0.8337749939773549
06071004003,ca,06,071,004003,14000US06071004003,Census Tract 40.03,2.92161353643337,5632,1473,829,790,1272,199,65755,725,11,45,2,0,0,22,4827,1472,1354,0.5627970128988459,0.14026988636363635,0.15644654088050314,1.0871491875923192,0.12872869318181818,0.001953125,0.007990056818181818,0.0003551136363636364,0.0,0.0,0.00390625,0.8570667613636364
06071004004,ca,06,071,004004,14000US06071004004,Census Tract 40.04,8.22303578240517,5475,1789,1223,553,1323,76,82340,839,167,0,126,0,0,33,4310,1362,1704,0.6836221352711012,0.10100456621004567,0.05744520030234316,0.7992957746478874,0.1532420091324201,0.030502283105022832,0.0,0.023013698630136987,0.0,0.0,0.006027397260273973,0.7872146118721461
06071004101,ca,06,071,004101,14000US06071004101,Census Tract 41.01,1.52905496087241,5812,1303,751,667,1086,157,65061,375,148,0,104,0,0,34,5151,1872,1225,0.5763622409823485,0.114762560220234,0.1445672191528545,1.5281632653061223,0.0645216792842395,0.025464556090846524,0.0,0.017894012388162423,0.0,0.0,0.005849965588437715,0.8862697866483138
06071004103,ca,06,071,004103,14000US06071004103,Census Tract 41.03,1.14451920240557,6860,1467,740,419,1287,357,49631,316,130,0,245,0,0,1,6168,2251,1467,0.5044308111792775,0.06107871720116618,0.2773892773892774,1.534423994546694,0.046064139941690965,0.018950437317784258,0.0,0.03571428571428571,0.0,0.0,0.0001457725947521866,0.8991253644314868
06071004104,ca,06,071,004104,14000US06071004104,Census Tract 41.04,1.97371261951793,5851,1282,782,1178,1133,176,39929,202,133,0,81,4,0,99,5332,1940,1237,0.609984399375975,0.20133310545205949,0.1553398058252427,1.5683104284559417,0.03452401298923261,0.022731157067168006,0.0,0.013843787386771491,0.0006836438215689625,0.0,0.016920184583831824,0.9112972141514271
06071004201,ca,06,071,004201,14000US06071004201,Census Tract 42.01,1.24619187424807,7822,1980,1134,825,1596,417,56424,323,1827,0,228,0,0,21,5423,2319,1898,0.5727272727272728,0.10547174635643058,0.26127819548872183,1.2218124341412013,0.041293786755305546,0.23357197647660444,0.0,0.02914855535668627,0.0,0.0,0.002684735361800051,0.6933009460496037
06071004202,ca,06,071,004202,14000US06071004202,Census Tract 42.02,0.700614829103455,5149,1453,740,674,1018,237,49883,281,782,20,41,219,0,213,3593,1566,1369,0.5092911218169305,0.1308992037288794,0.23280943025540274,1.143900657414171,0.05457370363177316,0.15187415032045057,0.0038842493688094775,0.007962711206059429,0.04253253058846378,0.0,0.04136725577782094,0.6978053991066226
06071004301,ca,06,071,004301,14000US06071004301,Census Tract 43.01,0.535134911821985,4208,1168,849,791,792,154,52922,0,462,0,211,0,0,116,3419,1228,1091,0.7268835616438356,0.18797528517110265,0.19444444444444445,1.1255728689275895,0.0,0.10979087452471482,0.0,0.0501425855513308,0.0,0.0,0.027566539923954372,0.8125
06071004302,ca,06,071,004302,14000US06071004302,Census Tract 43.02,1.16379921451374,3781,1205,504,537,789,215,50076,375,92,0,61,0,31,28,3194,995,1048,0.4182572614107884,0.14202591906902937,0.27249683143219267,0.9494274809160306,0.0991801110817244,0.024332187252049723,0.0,0.01613329806929384,0.0,0.008198889182755884,0.007405448294102089,0.8447500661200741
06071004401,ca,06,071,004401,14000US06071004401,Census Tract 44.01,0.688525970004494,3918,1123,873,546,920,124,64292,494,157,0,59,0,0,11,3197,931,1084,0.7773820124666073,0.13935681470137826,0.13478260869565217,0.8588560885608856,0.1260847371107708,0.040071465033180195,0.0,0.015058703420112302,0.0,0.0,0.002807554874936192,0.8159775395610005
06071004403,ca,06,071,004403,14000US06071004403,Census Tract 44.03,0.515758374170073,4893,1540,1005,527,1135,141,55435,268,430,0,124,0,0,10,4061,1459,1340,0.6525974025974026,0.10770488452891887,0.12422907488986784,1.0888059701492536,0.05477212344165134,0.08788064582055999,0.0,0.02534232577151032,0.0,0.0,0.0020437359493153486,0.829961169016963
06071004404,ca,06,071,004404,14000US06071004404,Census Tract 44.04,0.603611676965299,4965,1695,874,411,1177,221,55000,344,401,0,129,0,0,2,4089,1663,1408,0.5156342182890855,0.08277945619335347,0.18776550552251486,1.1811079545454546,0.06928499496475328,0.08076535750251762,0.0,0.025981873111782478,0.0,0.0,0.0004028197381671702,0.8235649546827795
06071004503,ca,06,071,004503,14000US06071004503,Census Tract 45.03,5.26012630174348,3816,1175,907,82,988,127,84821,1818,153,0,226,0,0,94,1525,989,1128,0.7719148936170213,0.02148846960167715,0.12854251012145748,0.87677304964539,0.47641509433962265,0.04009433962264151,0.0,0.05922431865828092,0.0,0.0,0.024633123689727462,0.3996331236897275
06071004505,ca,06,071,004505,14000US06071004505,Census Tract 45.05,0.636892912245153,5592,1661,672,663,1238,209,61250,825,889,21,22,0,0,337,3498,1710,1602,0.4045755568934377,0.11856223175965665,0.16882067851373184,1.0674157303370786,0.14753218884120173,0.15897711015736768,0.0037553648068669528,0.003934191702432046,0.0,0.0,0.06026466380543634,0.6255364806866953
06071004507,ca,06,071,004507,14000US06071004507,Census Tract 45.07,0.729463225312241,5483,1632,625,499,1251,241,52065,997,527,0,56,0,0,50,3853,1945,1544,0.38296568627450983,0.0910085719496626,0.1926458832933653,1.2597150259067358,0.18183476199161044,0.09611526536567573,0.0,0.010213386832026264,0.0,0.0,0.009119095385737734,0.7027174904249498
06071004509,ca,06,071,004509,14000US06071004509,Census Tract 45.09,0.81738100717069,5108,1410,896,233,1038,65,91781,893,523,25,86,16,12,491,3062,1521,1311,0.6354609929078014,0.04561472200469851,0.0626204238921002,1.160183066361556,0.17482380579483164,0.1023884103367267,0.004894283476898982,0.016836335160532498,0.0031323414252153485,0.0023492560689115116,0.09612372748629601,0.5994518402505873
06071004510,ca,06,071,004510,14000US06071004510,Census Tract 45.10,2.34705334542091,4918,1202,758,256,764,67,71439,1120,351,16,776,20,28,205,2402,1110,1175,0.6306156405990017,0.05205368035786905,0.08769633507853403,0.9446808510638298,0.2277348515656771,0.07137047580317202,0.0032533550223668157,0.15778771858479057,0.004066693777958519,0.0056933712891419274,0.04168361122407483,0.4884099227328182
06071004511,ca,06,071,004511,14000US06071004511,Census Tract 45.11,0.617056526902827,4501,1248,868,204,942,44,108523,641,712,0,82,0,0,201,2865,1068,1248,0.6955128205128205,0.04532326149744501,0.04670912951167728,0.8557692307692307,0.14241279715618752,0.1581870695401022,0.0,0.018218173739169074,0.0,0.0,0.044656742946012,0.6365252166185292
06071004512,ca,06,071,004512,14000US06071004512,Census Tract 45.12,2.24620384341549,4048,1322,813,309,1021,104,90833,1061,479,0,55,0,0,54,2399,1271,1294,0.6149773071104387,0.07633399209486166,0.10186092066601371,0.982225656877898,0.26210474308300397,0.1183300395256917,0.0,0.01358695652173913,0.0,0.0,0.0133399209486166,0.5926383399209486
06071004601,ca,06,071,004601,14000US06071004601,Census Tract 46.01,1.4884026489698,7977,2592,1374,852,1740,191,76087,865,1029,0,160,0,63,355,5505,2490,2314,0.5300925925925926,0.10680707032719067,0.10977011494252874,1.0760587726879862,0.1084367556725586,0.128995863106431,0.0,0.020057665789143787,0.0,0.007897705904475368,0.04450294596966278,0.6901090635577285
06071004603,ca,06,071,004603,14000US06071004603,Census Tract 46.03,1.64710763138671,6142,2457,853,348,1310,281,48387,1336,530,0,445,0,33,95,3703,1500,2248,0.3471713471713472,0.05665906870726148,0.21450381679389313,0.6672597864768683,0.21751872354281993,0.08629111038749593,0.0,0.07245197004233149,0.0,0.005372842722240313,0.015467274503419082,0.6028980788016932
06071004604,ca,06,071,004604,14000US06071004604,Census Tract 46.04,0.92970932683858,5514,1705,1126,646,1134,119,52561,640,254,59,83,0,22,252,4204,1460,1673,0.6604105571847507,0.1171563293434893,0.10493827160493827,0.8726838015540944,0.11606819006166122,0.0460645629307218,0.010700036271309395,0.01505259339862169,0.0,0.003989844033369605,0.04570184983677911,0.7624229234675372
06071004700,ca,06,071,004700,14000US06071004700,Census Tract 47,0.770255692304366,5840,1508,766,830,1186,189,57720,275,171,8,34,0,0,23,5329,1699,1381,0.5079575596816976,0.1421232876712329,0.15935919055649242,1.2302679217958001,0.04708904109589041,0.02928082191780822,0.0013698630136986301,0.0058219178082191785,0.0,0.0,0.003938356164383562,0.9125
06071004800,ca,06,071,004800,14000US06071004800,Census Tract 48,0.334381472037708,3303,950,424,249,675,209,43519,111,308,0,37,0,0,0,2847,1065,806,0.4463157894736842,0.07538601271571299,0.30962962962962964,1.3213399503722085,0.03360581289736603,0.09324856191341205,0.0,0.011201937632455344,0.0,0.0,0.0,0.8619436875567665
06071004901,ca,06,071,004901,14000US06071004901,Census Tract 49.01,0.764338676472632,4454,1161,423,762,862,154,41495,329,176,2,82,0,274,10,3581,1483,1057,0.3643410852713178,0.1710821733273462,0.17865429234338748,1.403027436140019,0.07386618769645263,0.03951504265828469,0.000449034575662326,0.018410417602155366,0.0,0.061517736865738665,0.00224517287831163,0.8039964077233946
06071004902,ca,06,071,004902,14000US06071004902,Census Tract 49.02,1.10310511091171,2736,764,345,564,575,124,43566,91,163,0,51,0,0,0,2431,764,701,0.45157068062827227,0.20614035087719298,0.21565217391304348,1.0898716119828815,0.03326023391812866,0.059576023391812866,0.0,0.01864035087719298,0.0,0.0,0.0,0.8885233918128655
06071005101,ca,06,071,005101,14000US06071005101,Census Tract 51.01,1.23043543058887,4849,1627,1210,383,1216,101,90188,1427,567,38,83,0,0,0,2734,1289,1567,0.743700061462815,0.07898535780573314,0.08305921052631579,0.822590938098277,0.2942874819550423,0.11693132604660755,0.007836667354093628,0.01711693132604661,0.0,0.0,0.0,0.56382759331821
06071005102,ca,06,071,005102,14000US06071005102,Census Tract 51.02,0.710532249570268,3439,1372,351,518,838,141,33668,515,767,0,0,0,0,126,2031,1117,1321,0.25583090379008744,0.15062518173887757,0.16825775656324582,0.8455715367146102,0.14975283512649026,0.2230299505670253,0.0,0.0,0.0,0.0,0.03663855772026752,0.5905786565862169
06071005200,ca,06,071,005200,14000US06071005200,Census Tract 52,0.76443365760768,4661,1378,786,407,1081,151,67571,565,421,0,136,13,0,338,3188,1487,1369,0.5703918722786647,0.08732031752842738,0.1396854764107308,1.0861943024105187,0.12121862261317314,0.09032396481441751,0.0,0.029178287921046986,0.0027891010512765503,0.0,0.07251662733319031,0.6839733962668955
06071005300,ca,06,071,005300,14000US06071005300,Census Tract 53,0.684771512454884,5488,1662,729,664,1287,207,56769,1184,519,25,92,0,0,48,3620,1530,1553,0.43862815884476536,0.12099125364431487,0.16083916083916083,0.9851899549259497,0.21574344023323616,0.09456997084548105,0.004555393586005831,0.016763848396501458,0.0,0.0,0.008746355685131196,0.6596209912536443
06071005400,ca,06,071,005400,14000US06071005400,Census Tract 54,0.69914455202109,6932,1997,781,1042,1440,296,45682,750,568,21,408,0,0,303,4882,2099,1950,0.3910866299449174,0.15031736872475476,0.20555555555555555,1.0764102564102564,0.10819388343912291,0.08193883439122908,0.0030294287362954415,0.058857472590882864,0.0,0.0,0.043710328909405655,0.704270051933064
06071005501,ca,06,071,005501,14000US06071005501,Census Tract 55.01,0.234804562801063,3678,893,212,699,750,265,35226,125,419,0,0,0,0,22,3112,1457,845,0.2374020156774916,0.1900489396411093,0.35333333333333333,1.7242603550295859,0.033985861881457316,0.11392060902664491,0.0,0.0,0.0,0.0,0.005981511691136488,0.8461120174007613
06071005502,ca,06,071,005502,14000US06071005502,Census Tract 55.02,0.445732180998522,5939,1877,198,1031,1343,401,32465,710,575,0,103,0,0,193,4358,2616,1770,0.1054874800213106,0.17359824886344502,0.29858525688756515,1.4779661016949153,0.11954874558006398,0.09681764606836167,0.0,0.017342987034854353,0.0,0.0,0.032497053375989224,0.7337935679407308
06071005601,ca,06,071,005601,14000US06071005601,Census Tract 56.01,0.469849281154971,4015,1278,276,410,890,166,40605,405,912,0,142,10,0,52,2494,1050,1166,0.215962441314554,0.10211706102117062,0.18651685393258427,0.9005145797598628,0.10087173100871731,0.22714819427148195,0.0,0.03536737235367372,0.0024906600249066002,0.0,0.012951432129514322,0.621170610211706
06071005602,ca,06,071,005602,14000US06071005602,Census Tract 56.02,0.238026971553536,2928,892,307,82,675,192,43696,339,434,0,47,0,0,0,2108,1030,830,0.34417040358744394,0.028005464480874317,0.28444444444444444,1.2409638554216869,0.11577868852459017,0.148224043715847,0.0,0.01605191256830601,0.0,0.0,0.0,0.7199453551912568
06071005701,ca,06,071,005701,14000US06071005701,Census Tract 57.01,1.34509387688283,1771,969,169,305,295,65,16581,178,232,3,168,0,0,0,1190,253,894,0.17440660474716202,0.17221908526256352,0.22033898305084745,0.2829977628635347,0.1005081874647092,0.13099943534726144,0.0016939582156973462,0.09486166007905138,0.0,0.0,0.0,0.6719367588932806
06071005800,ca,06,071,005800,14000US06071005800,Census Tract 58,0.627930708559267,3385,1373,192,374,687,178,25341,232,481,17,307,16,97,110,2125,884,1259,0.13983976693372177,0.11048744460856721,0.2590975254730713,0.7021445591739476,0.06853766617429838,0.14209748892171345,0.005022156573116691,0.09069423929098966,0.004726735598227474,0.02865583456425406,0.03249630723781388,0.6277695716395865
06071006101,ca,06,071,006101,14000US06071006101,Census Tract 61.01,1.01727150859386,4643,1319,918,482,1139,47,71891,521,935,58,0,53,0,49,3027,1383,1319,0.6959818043972706,0.10381219039414172,0.041264266900790166,1.048521607278241,0.11221193194055568,0.20137841912556537,0.01249192332543614,0.0,0.011415033383588197,0.0,0.010553521430109843,0.6519491707947448
06071006102,ca,06,071,006102,14000US06071006102,Census Tract 61.02,0.666407334705798,5736,1313,833,606,1106,103,90162,1678,329,30,175,0,13,23,3488,1896,1313,0.6344249809596344,0.10564853556485355,0.09312839059674503,1.444021325209444,0.29253835425383545,0.05735704323570432,0.005230125523012552,0.030509065550906555,0.0,0.0022663877266387725,0.00400976290097629,0.6080892608089261
06071006201,ca,06,071,006201,14000US06071006201,Census Tract 62.01,0.609498576827383,4337,1151,756,461,942,104,62188,780,131,0,13,0,0,65,3348,1377,1151,0.6568201563857515,0.10629467373760663,0.11040339702760085,1.1963509991311903,0.17984782107447544,0.030205210975328568,0.0,0.0029974636845745907,0.0,0.0,0.014987318422872953,0.7719621858427484
06071006203,ca,06,071,006203,14000US06071006203,Census Tract 62.03,0.49979961297118,5301,1770,435,464,1185,416,36627,408,1077,26,109,0,0,43,3638,1755,1682,0.2457627118644068,0.08753065459347292,0.3510548523206751,1.0434007134363852,0.07696661007357103,0.20316921335597057,0.004904734955668742,0.020562158083380494,0.0,0.0,0.008111677042067535,0.6862856064893417
